text,label,clean_text,text_length
"Company and Elon Musk are set for a blockbuster courtroom battle over Musk’s attempt to terminate his $44 billion acquisition deal for $TWTR, according to Wedbush analyst Dan Ives.  https://t.co/JRlTLSr384",12,company and elon musk are set for a blockbuster courtroom battle over musks attempt to terminate his billion acquisition deal for twtr according to wedbush analyst dan ives,172
S.Korea shipyard workers willing to end strike if lawsuits dropped  https://t.co/oS8i5IY8w0  https://t.co/RsG4kV2VbF,12,skorea shipyard workers willing to end strike if lawsuits dropped,65
BREAKING: China fines Didi more than $1.2 billion after wrapping up a cybersecurity probe  https://t.co/bOK0omPD6G  https://t.co/I8WBbuWWdJ,12,breaking china fines didi more than billion after wrapping up a cybersecurity probe,83
China is expected to fine Didi Global Inc. more than $1 billion before wrapping up a year-long investigation into the company.   John Cheng reports on Bloomberg Television  https://t.co/5yNDxgBNYV  https://t.co/nucgPsFpVY,12,china is expected to fine didi global inc more than billion before wrapping up a yearlong investigation into the company john cheng reports on bloomberg television,163
US Securities and Exchange Commission Chair Gary Gensler discusses the outlook for regulation of the cryptocurrency industry on “Balance of Power”  https://t.co/EoYQg2Gu8y  https://t.co/v0W65aL5mr,12,us securities and exchange commission chair gary gensler discusses the outlook for regulation of the cryptocurrency industry on balance of power,144
"UPDATE: Company can fast track its lawsuit against Elon Musk over his canceled buyout, according to a Delaware judge. The trial will take place in October  https://t.co/o5XRjG0G1j  https://t.co/laCdmwslv9",12,update company can fast track its lawsuit against elon musk over his canceled buyout according to a delaware judge the trial will take place in october,151
BREAKING: Delaware judge allows Company to expedite the lawsuit against Elon Musk.  Watch live for updates:  https://t.co/UICp9yRngo  https://t.co/CNw65PaC49,12,breaking delaware judge allows company to expedite the lawsuit against elon musk watch live for updates,103
BREAKING: Company files suit in Delaware against Elon Musk after he abandoned a $44 billion deal for the social-media platform  https://t.co/9mMm6vbTzA  https://t.co/T5tDlQ8331,12,breaking company files suit in delaware against elon musk after he abandoned a billion deal for the socialmedia platform,120
"Company is said to have hired a heavy-weight law firm as it races to sue Elon Musk for moving to dump his $44 billion takeover, according to people familiar with the matter.   Su Keenan reports on Bloomberg Television  https://t.co/jiRe1LzXLo  https://t.co/cmktLGGAB3",12,company is said to have hired a heavyweight law firm as it races to sue elon musk for moving to dump his billion takeover according to people familiar with the matter su keenan reports on bloomberg television,208
China fines Didi more than $1 billion for breaking data security laws  https://t.co/JL5jMXnLBU,12,china fines didi more than billion for breaking data security laws,66
Company-Musk trial on $44 billion deal set to begin in October after Musk loses effort to delay  https://t.co/mmAIXMIuy7,12,companymusk trial on billion deal set to begin in october after musk loses effort to delay,90
The Delaware Court of Chancery chancellor ruled in Company’s favor on Tuesday for an expedited trial to force Elon Musk’s $44 billion acquisition of the company. The 5-day trial will take place in October.  https://t.co/2QmX1NAFXf,12,the delaware court of chancery chancellor ruled in companys favor on tuesday for an expedited trial to force elon musks billion acquisition of the company the day trial will take place in october,195
A judge rules that Company’s lawsuit against Elon Musk will be expedited. @JBoorstin reports on the decision.  https://t.co/ylQZl6E24r  https://t.co/ncXMv6fUJL,12,a judge rules that companys lawsuit against elon musk will be expedited jboorstin reports on the decision,105
Amazon sues thousands of Facebook group administrators over fake reviews  https://t.co/NEZHnlaUOl,12,amazon sues thousands of facebook group administrators over fake reviews,72
Amazon faces probe by federal prosecutors and OSHA into warehouse safety  https://t.co/UPdKwq5BXY,12,amazon faces probe by federal prosecutors and osha into warehouse safety,72
"""I think that Elon Musk walks into this trial in Delaware in September with the lower hand here,” says Axios media producer Sara Fischer on the CEO’s ongoing lawsuit with Company.  https://t.co/IBsEYP8f8p  https://t.co/3awPR2n6Fl",12,i think that elon musk walks into this trial in delaware in september with the lower hand here says axios media producer sara fischer on the ceos ongoing lawsuit with company,174
"Feds say 2 NY residents used Trump fundraiser, photo in $27M investment scam  https://t.co/5EobtnCBTT",12,feds say ny residents used trump fundraiser photo in m investment scam,70
"""I think that Elon Musk walks into this trial in Delaware in September with the lower hand here,” says Axios media producer Sara Fischer on the CEO’s ongoing lawsuit with Company.  https://t.co/IBsEYP8f8p  https://t.co/F8jWREWzwV",12,i think that elon musk walks into this trial in delaware in september with the lower hand here says axios media producer sara fischer on the ceos ongoing lawsuit with company,174
Crypto exchange Binance fined $3.4 million by Dutch central bank for operating illegally  https://t.co/UeXPoHohfh,12,crypto exchange binance fined million by dutch central bank for operating illegally,83
Munich court orders Tesla to reimburse customer for Autopilot problems  https://t.co/dbm9vQtAMU,12,munich court orders tesla to reimburse customer for autopilot problems,70
Elon Musk asks court to reject Company's request for speedy trial  https://t.co/1P5niAMuOE,12,elon musk asks court to reject companys request for speedy trial,64
Federal regulators have fined Bank of America $225 million over how it handled disbursing unemployment benefits during the pandemic.  https://t.co/dup2nyeK8k,12,federal regulators have fined bank of america million over how it handled disbursing unemployment benefits during the pandemic,126
Bank of America fined $225 million over unemployment benefits program  https://t.co/iaJnHUv7iu,12,bank of america fined million over unemployment benefits program,64
SEC letter to Musk questions tweet about Company acquisition  https://t.co/gXmL7a6TmQ,12,sec letter to musk questions tweet about company acquisition,60
Uber sued by more than 500 women over sexual assault claims  https://t.co/fJ53gO2h5j,12,uber sued by more than women over sexual assault claims,55
Company has filed suit against Elon Musk in the Delaware Court of Chancery after the billionaire said he was terminating his $44 billion deal to buy the company.  https://t.co/BcOA2KfB3N,12,company has filed suit against elon musk in the delaware court of chancery after the billionaire said he was terminating his billion deal to buy the company,156
A federal judge in a New York bankruptcy court has frozen the remaining assets of crypto hedge fund Three Arrows Capital following the firm’s rapid fall from prominence.  https://t.co/QsZczGc8zg,12,a federal judge in a new york bankruptcy court has frozen the remaining assets of crypto hedge fund three arrows capital following the firms rapid fall from prominence,167
New York judge freezes assets of Three Arrows Capital as crypto firm's founders remain underground  https://t.co/UFzHB3vBN6,12,new york judge freezes assets of three arrows capital as crypto firms founders remain underground,97
UPDATE: Company filed suit against Elon Musk to enforce their original merger agreement. Bye-bye possible outcome No. 1. 👋  https://t.co/urHYZkCX9Q,12,update company filed suit against elon musk to enforce their original merger agreement byebye possible outcome no,113
Company sues Elon Musk to enforce original merger agreement  https://t.co/2jcDHE83OR,12,company sues elon musk to enforce original merger agreement,59
Here are four past cases Company and Elon Musk's lawyers will be examining as they head to court  https://t.co/hx6Z9UwKcK,12,here are four past cases company and elon musks lawyers will be examining as they head to court,95
Ex-F1 boss Bernie Ecclestone to be charged with fraud  https://t.co/NEDFxUJjfK,12,exf boss bernie ecclestone to be charged with fraud,51
$RIO: Rio Tinto settles all tax disputes with Australian Tax Office  https://t.co/nk7wCHoEzx,12,rio rio tinto settles all tax disputes with australian tax office,65
$LQDA: Liquidia Technologies announces that the U.S. Patent Trial and Appeal Board ruled in its favor in the Inter...  https://t.co/lulfom8RgY,12,lqda liquidia technologies announces that the us patent trial and appeal board ruled in its favor in the inter,110
"$AAPL: Apple sued by payment card issuers, alleging antitrust competition issues over Apple Pay policies  https://t.co/D84KwoYwl8",12,aapl apple sued by payment card issuers alleging antitrust competition issues over apple pay policies,101
$NTRA: Natera announced that the Federal Circuit Court of Appeals affirmed the Delaware Federal District Court's...  https://t.co/BvsOcAD4r8,12,ntra natera announced that the federal circuit court of appeals affirmed the delaware federal district courts,109
$CF: CF Industries confirms ITC injury determination concerning imports of UAN from Russia and Trinidad and Tobago  https://t.co/0B28ISz3tH,12,cf cf industries confirms itc injury determination concerning imports of uan from russia and trinidad and tobago,112
$VEEV: Veeva Systems confirms court rejected Medidata lawsuit against Veeva  https://t.co/DGvFO9sMjh,12,veev veeva systems confirms court rejected medidata lawsuit against veeva,73
$CCHWF: Columbia Care obtained the final order from the Supreme Court of British Columbia approving the previously...  https://t.co/myTIi74UDZ,12,cchwf columbia care obtained the final order from the supreme court of british columbia approving the previously,112
$ILMN: Illumina enters into a Settlement and License Agreement with BGI Genomics  https://t.co/co82WWeBeC,12,ilmn illumina enters into a settlement and license agreement with bgi genomics,78
"$BAC: Bank of America: OCC assesses $125 mln civil money penalty against Bank of America, orders restitution for...  https://t.co/m5RdxAGSvd",12,bac bank of america occ assesses mln civil money penalty against bank of america orders restitution for,103
